date,region,platform,category,value_percent
2020-08-01,Brazil,Edge,browser,7.1
2020-09-01,Brazil,Edge,browser,5.18
2020-10-01,Brazil,Edge,browser,9.72
2020-11-01,Brazil,Edge,browser,8.95
2020-12-01,Brazil,Edge,browser,5.76
2021-01-01,Brazil,Edge,browser,8.72
2021-02-01,Brazil,Edge,browser,9.06
2021-03-01,Brazil,Edge,browser,9.17
2021-04-01,Brazil,Edge,browser,9.51
2021-05-01,Brazil,Edge,browser,5.36
2021-06-01,Brazil,Edge,browser,5.24
2021-07-01,Brazil,Edge,browser,13.76
2021-08-01,Brazil,Edge,browser,6.75
2021-09-01,Brazil,Edge,browser,7.06
2021-10-01,Brazil,Edge,browser,7.22
2021-11-01,Brazil,Edge,browser,9.47
2021-12-01,Brazil,Edge,browser,10.32
2022-01-01,Brazil,Edge,browser,9.05
2022-02-01,Brazil,Edge,browser,9.87
2022-03-01,Brazil,Edge,browser,9.98
2022-04-01,Brazil,Edge,browser,9.07
2022-05-01,Brazil,Edge,browser,10.33
2022-06-01,Brazil,Edge,browser,10.13
2022-07-01,Brazil,Edge,browser,7.13
2022-08-01,Brazil,Edge,browser,7.53
2022-09-01,Brazil,Edge,browser,7.34
2022-10-01,Brazil,Edge,browser,3.98
2022-11-01,Brazil,Edge,browser,10.51
2022-12-01,Brazil,Edge,browser,10.4
2023-01-01,Brazil,Edge,browser,9.5
2023-02-01,Brazil,Edge,browser,9.85
2023-03-01,Brazil,Edge,browser,10.59
2023-04-01,Brazil,Edge,browser,10.39
2023-05-01,Brazil,Edge,browser,11.25
2023-06-01,Brazil,Edge,browser,10.34
2023-07-01,Brazil,Edge,browser,11.08
2023-08-01,Brazil,Edge,browser,9.34
2023-09-01,Brazil,Edge,browser,8.87
2023-10-01,Brazil,Edge,browser,7.64
2023-11-01,Brazil,Edge,browser,8.32
2023-12-01,Brazil,Edge,browser,9.53
2024-01-01,Brazil,Edge,browser,9.5
2024-02-01,Brazil,Edge,browser,11.01
2024-03-01,Brazil,Edge,browser,10.77
2024-04-01,Brazil,Edge,browser,9.69
2024-05-01,Brazil,Edge,browser,7.64
2024-06-01,Brazil,Edge,browser,10.49
2024-07-01,Brazil,Edge,browser,9.85
2024-08-01,Brazil,Edge,browser,5.99
2024-09-01,Brazil,Edge,browser,8.41
2024-10-01,Brazil,Edge,browser,10.04
2024-11-01,Brazil,Edge,browser,7.97
2024-12-01,Brazil,Edge,browser,10.81
2025-01-01,Brazil,Edge,browser,11.75
2025-02-01,Brazil,Edge,browser,11.0
2025-03-01,Brazil,Edge,browser,9.78
2025-04-01,Brazil,Edge,browser,10.75
2025-05-01,Brazil,Edge,browser,11.13
2025-06-01,Brazil,Edge,browser,11.99
2025-07-01,Brazil,Edge,browser,8.28
2025-08-01,Brazil,Edge,browser,10.67
2025-09-01,Brazil,Edge,browser,9.06
2025-10-01,Brazil,Edge,browser,8.4
2025-11-01,Brazil,Edge,browser,8.87
2025-12-01,Brazil,Edge,browser,9.1
2026-01-01,Brazil,Edge,browser,10.06
2026-02-01,Brazil,Edge,browser,10.33
2026-03-01,Brazil,Edge,browser,9.01
2026-04-01,Brazil,Edge,browser,7.3
2026-05-01,Brazil,Edge,browser,13.34
2026-06-01,Brazil,Edge,browser,9.5
2019-01-01,Brazil,Firefox,browser,8.11
2019-02-01,Brazil,Firefox,browser,5.07
2019-03-01,Brazil,Firefox,browser,4.74
2019-04-01,Brazil,Firefox,browser,4.27
2019-05-01,Brazil,Firefox,browser,9.04
2019-06-01,Brazil,Firefox,browser,3.78
2019-07-01,Brazil,Firefox,browser,5.62
2019-08-01,Brazil,Firefox,browser,3.69
2019-09-01,Brazil,Firefox,browser,2.69
2019-10-01,Brazil,Firefox,browser,4.06
2019-11-01,Brazil,Firefox,browser,8.04
2019-12-01,Brazil,Firefox,browser,4.83
2020-01-01,Brazil,Firefox,browser,3.63
2020-02-01,Brazil,Firefox,browser,4.24
2020-03-01,Brazil,Firefox,browser,5.95
2020-04-01,Brazil,Firefox,browser,7.74
2020-05-01,Brazil,Firefox,browser,3.82
2020-06-01,Brazil,Firefox,browser,3.91
2020-07-01,Brazil,Firefox,browser,4.01
2020-08-01,Brazil,Firefox,browser,3.69
2020-09-01,Brazil,Firefox,browser,6.29
2020-10-01,Brazil,Firefox,browser,4.48
2020-11-01,Brazil,Firefox,browser,8.06
2020-12-01,Brazil,Firefox,browser,5.01
2021-01-01,Brazil,Firefox,browser,3.95
2021-02-01,Brazil,Firefox,browser,6.01
2021-03-01,Brazil,Firefox,browser,8.52
2021-04-01,Brazil,Firefox,browser,5.59
2021-05-01,Brazil,Firefox,browser,3.31
2021-06-01,Brazil,Firefox,browser,5.93
2021-07-01,Brazil,Firefox,browser,4.81
2021-08-01,Brazil,Firefox,browser,7.61
2021-09-01,Brazil,Firefox,browser,2.84
2021-10-01,Brazil,Firefox,browser,2.64
2021-11-01,Brazil,Firefox,browser,6.27
2021-12-01,Brazil,Firefox,browser,5.82
2022-01-01,Brazil,Firefox,browser,4.17
2022-02-01,Brazil,Firefox,browser,4.79
2022-03-01,Brazil,Firefox,browser,3.56
2022-04-01,Brazil,Firefox,browser,5.89
2022-05-01,Brazil,Firefox,browser,6.07
2022-06-01,Brazil,Firefox,browser,3.02
2022-07-01,Brazil,Firefox,browser,7.2
2022-08-01,Brazil,Firefox,browser,4.77
2022-09-01,Brazil,Firefox,browser,0.62
2022-10-01,Brazil,Firefox,browser,3.55
2022-11-01,Brazil,Firefox,browser,5.42
2022-12-01,Brazil,Firefox,browser,4.8
2023-01-01,Brazil,Firefox,browser,5.71
2023-02-01,Brazil,Firefox,browser,5.09
2023-03-01,Brazil,Firefox,browser,4.48
2023-04-01,Brazil,Firefox,browser,7.51
2023-05-01,Brazil,Firefox,browser,2.42
2023-06-01,Brazil,Firefox,browser,5.82
2023-07-01,Brazil,Firefox,browser,6.9
2023-08-01,Brazil,Firefox,browser,6.87
2023-09-01,Brazil,Firefox,browser,5.52
2023-10-01,Brazil,Firefox,browser,1.89
2023-11-01,Brazil,Firefox,browser,4.04
2023-12-01,Brazil,Firefox,browser,7.25
2024-01-01,Brazil,Firefox,browser,4.28
2024-02-01,Brazil,Firefox,browser,3.86
2024-03-01,Brazil,Firefox,browser,1.56
2024-04-01,Brazil,Firefox,browser,3.75
2024-05-01,Brazil,Firefox,browser,2.91
2024-06-01,Brazil,Firefox,browser,2.51
2024-07-01,Brazil,Firefox,browser,4.77
2024-08-01,Brazil,Firefox,browser,4.73
2024-09-01,Brazil,Firefox,browser,6.11
2024-10-01,Brazil,Firefox,browser,2.36
2024-11-01,Brazil,Firefox,browser,2.95
2024-12-01,Brazil,Firefox,browser,7.81
2025-01-01,Brazil,Firefox,browser,4.93
2025-02-01,Brazil,Firefox,browser,4.51
2025-03-01,Brazil,Firefox,browser,5.01
2025-04-01,Brazil,Firefox,browser,1.14
2025-05-01,Brazil,Firefox,browser,1.02
2025-06-01,Brazil,Firefox,browser,4.93
2025-07-01,Brazil,Firefox,browser,3.47
2025-08-01,Brazil,Firefox,browser,5.02
2025-09-01,Brazil,Firefox,browser,1.41
2025-10-01,Brazil,Firefox,browser,4.84
2025-11-01,Brazil,Firefox,browser,3.58
2025-12-01,Brazil,Firefox,browser,4.57
2026-01-01,Brazil,Firefox,browser,4.72
2026-02-01,Brazil,Firefox,browser,2.89
2026-03-01,Brazil,Firefox,browser,3.5
2026-04-01,Brazil,Firefox,browser,4.44
2026-05-01,Brazil,Firefox,browser,4.77
2026-06-01,Brazil,Firefox,browser,2.94
2019-01-01,Brazil,Samsung Internet,browser,5.15
2019-02-01,Brazil,Samsung Internet,browser,6.6
2019-03-01,Brazil,Samsung Internet,browser,6.87
2019-04-01,Brazil,Samsung Internet,browser,6.71
2019-05-01,Brazil,Samsung Internet,browser,9.06
2019-06-01,Brazil,Samsung Internet,browser,6.95
2019-07-01,Brazil,Samsung Internet,browser,8.24
2019-08-01,Brazil,Samsung Internet,browser,5.56
2019-09-01,Brazil,Samsung Internet,browser,5.1
2019-10-01,Brazil,Samsung Internet,browser,5.74
2019-11-01,Brazil,Samsung Internet,browser,8.49
2019-12-01,Brazil,Samsung Internet,browser,6.42
2020-01-01,Brazil,Samsung Internet,browser,8.15
2020-02-01,Brazil,Samsung Internet,browser,9.25
2020-03-01,Brazil,Samsung Internet,browser,6.28
2020-04-01,Brazil,Samsung Internet,browser,9.56
2020-05-01,Brazil,Samsung Internet,browser,7.43
2020-06-01,Brazil,Samsung Internet,browser,8.89
2020-07-01,Brazil,Samsung Internet,browser,7.34
2020-08-01,Brazil,Samsung Internet,browser,5.75
2020-09-01,Brazil,Samsung Internet,browser,4.63
2020-10-01,Brazil,Samsung Internet,browser,6.12
2020-11-01,Brazil,Samsung Internet,browser,6.89
2020-12-01,Brazil,Samsung Internet,browser,4.28
2021-01-01,Brazil,Samsung Internet,browser,10.07
2021-02-01,Brazil,Samsung Internet,browser,9.02
2021-03-01,Brazil,Samsung Internet,browser,8.42
2021-04-01,Brazil,Samsung Internet,browser,7.35
2021-05-01,Brazil,Samsung Internet,browser,4.74
2021-06-01,Brazil,Samsung Internet,browser,7.14
2021-07-01,Brazil,Samsung Internet,browser,7.84
2021-08-01,Brazil,Samsung Internet,browser,7.26
2021-09-01,Brazil,Samsung Internet,browser,7.71
2021-10-01,Brazil,Samsung Internet,browser,5.23
2021-11-01,Brazil,Samsung Internet,browser,9.46
2021-12-01,Brazil,Samsung Internet,browser,7.15
2022-01-01,Brazil,Samsung Internet,browser,4.53
2022-02-01,Brazil,Samsung Internet,browser,7.19
2022-03-01,Brazil,Samsung Internet,browser,5.8
2022-04-01,Brazil,Samsung Internet,browser,8.15
2022-05-01,Brazil,Samsung Internet,browser,9.99
2022-06-01,Brazil,Samsung Internet,browser,7.93
2022-07-01,Brazil,Samsung Internet,browser,6.12
2022-08-01,Brazil,Samsung Internet,browser,6.6
2022-09-01,Brazil,Samsung Internet,browser,7.21
2022-10-01,Brazil,Samsung Internet,browser,7.38
2022-11-01,Brazil,Samsung Internet,browser,7.06
2022-12-01,Brazil,Samsung Internet,browser,7.31
2023-01-01,Brazil,Samsung Internet,browser,9.24
2023-02-01,Brazil,Samsung Internet,browser,6.87
2023-03-01,Brazil,Samsung Internet,browser,6.62
2023-04-01,Brazil,Samsung Internet,browser,7.36
2023-05-01,Brazil,Samsung Internet,browser,7.92
2023-06-01,Brazil,Samsung Internet,browser,8.3
2023-07-01,Brazil,Samsung Internet,browser,10.29
2023-08-01,Brazil,Samsung Internet,browser,6.83
2023-09-01,Brazil,Samsung Internet,browser,7.65
2023-10-01,Brazil,Samsung Internet,browser,4.33
2023-11-01,Brazil,Samsung Internet,browser,5.98
2023-12-01,Brazil,Samsung Internet,browser,7.8
2024-01-01,Brazil,Samsung Internet,browser,8.35
2024-02-01,Brazil,Samsung Internet,browser,8.41
2024-03-01,Brazil,Samsung Internet,browser,6.64
2024-04-01,Brazil,Samsung Internet,browser,8.45
2024-05-01,Brazil,Samsung Internet,browser,6.68
2024-06-01,Brazil,Samsung Internet,browser,7.27
2024-07-01,Brazil,Samsung Internet,browser,9.67
2024-08-01,Brazil,Samsung Internet,browser,5.43
2024-09-01,Brazil,Samsung Internet,browser,7.39
2024-10-01,Brazil,Samsung Internet,browser,5.52
2024-11-01,Brazil,Samsung Internet,browser,6.19
2024-12-01,Brazil,Samsung Internet,browser,5.9
2025-01-01,Brazil,Samsung Internet,browser,8.03
2025-02-01,Brazil,Samsung Internet,browser,8.97
2025-03-01,Brazil,Samsung Internet,browser,8.06
2025-04-01,Brazil,Samsung Internet,browser,9.92
2025-05-01,Brazil,Samsung Internet,browser,8.01
2025-06-01,Brazil,Samsung Internet,browser,7.22
2025-07-01,Brazil,Samsung Internet,browser,9.78
2025-08-01,Brazil,Samsung Internet,browser,8.54
2025-09-01,Brazil,Samsung Internet,browser,4.89
2025-10-01,Brazil,Samsung Internet,browser,8.0
2025-11-01,Brazil,Samsung Internet,browser,8.86
2025-12-01,Brazil,Samsung Internet,browser,6.33
2026-01-01,Brazil,Samsung Internet,browser,9.53
2026-02-01,Brazil,Samsung Internet,browser,6.13
2026-03-01,Brazil,Samsung Internet,browser,7.82
2026-04-01,Brazil,Samsung Internet,browser,7.04
2026-05-01,Brazil,Samsung Internet,browser,7.32
2026-06-01,Brazil,Samsung Internet,browser,8.36
2019-01-01,Brazil,Opera,browser,6.91
2019-02-01,Brazil,Opera,browser,3.08
2019-03-01,Brazil,Opera,browser,4.13
2019-04-01,Brazil,Opera,browser,4.58
2019-05-01,Brazil,Opera,browser,5.02
2019-06-01,Brazil,Opera,browser,4.93
2019-07-01,Brazil,Opera,browser,3.39
2019-08-01,Brazil,Opera,browser,4.65
2019-09-01,Brazil,Opera,browser,3.49
2019-10-01,Brazil,Opera,browser,4.51
2019-11-01,Brazil,Opera,browser,2.61
2019-12-01,Brazil,Opera,browser,2.08
2020-01-01,Brazil,Opera,browser,4.61
2020-02-01,Brazil,Opera,browser,3.73
2020-03-01,Brazil,Opera,browser,5.01
2020-04-01,Brazil,Opera,browser,1.82
2020-05-01,Brazil,Opera,browser,3.78
2020-06-01,Brazil,Opera,browser,5.96
2020-07-01,Brazil,Opera,browser,7.59
2020-08-01,Brazil,Opera,browser,2.7
2020-09-01,Brazil,Opera,browser,1.58
2020-10-01,Brazil,Opera,browser,3.93
2020-11-01,Brazil,Opera,browser,1.74
2020-12-01,Brazil,Opera,browser,2.65
2021-01-01,Brazil,Opera,browser,3.06
2021-02-01,Brazil,Opera,browser,4.63
2021-03-01,Brazil,Opera,browser,7.86
2021-04-01,Brazil,Opera,browser,4.59
2021-05-01,Brazil,Opera,browser,4.34
2021-06-01,Brazil,Opera,browser,4.85
2021-07-01,Brazil,Opera,browser,5.82
2021-08-01,Brazil,Opera,browser,4.78
2021-09-01,Brazil,Opera,browser,6.06
2021-10-01,Brazil,Opera,browser,4.29
2021-11-01,Brazil,Opera,browser,2.02
2021-12-01,Brazil,Opera,browser,4.14
2022-01-01,Brazil,Opera,browser,5.59
2022-02-01,Brazil,Opera,browser,5.47
2022-03-01,Brazil,Opera,browser,4.31
2022-04-01,Brazil,Opera,browser,5.6
2022-05-01,Brazil,Opera,browser,4.54
2022-06-01,Brazil,Opera,browser,7.01
2022-07-01,Brazil,Opera,browser,3.74
2022-08-01,Brazil,Opera,browser,2.82
2022-09-01,Brazil,Opera,browser,4.26
2022-10-01,Brazil,Opera,browser,1.79
2022-11-01,Brazil,Opera,browser,1.24
2022-12-01,Brazil,Opera,browser,2.71
2023-01-01,Brazil,Opera,browser,2.84
2023-02-01,Brazil,Opera,browser,3.03
2023-03-01,Brazil,Opera,browser,5.02
2023-04-01,Brazil,Opera,browser,4.46
2023-05-01,Brazil,Opera,browser,7.23
2023-06-01,Brazil,Opera,browser,5.97
2023-07-01,Brazil,Opera,browser,1.39
2023-08-01,Brazil,Opera,browser,4.02
2023-09-01,Brazil,Opera,browser,5.37
2023-10-01,Brazil,Opera,browser,2.65
2023-11-01,Brazil,Opera,browser,3.72
2023-12-01,Brazil,Opera,browser,2.99
2024-01-01,Brazil,Opera,browser,5.95
2024-02-01,Brazil,Opera,browser,2.65
2024-03-01,Brazil,Opera,browser,5.92
2024-04-01,Brazil,Opera,browser,5.55
2024-05-01,Brazil,Opera,browser,2.83
2024-06-01,Brazil,Opera,browser,4.83
2024-07-01,Brazil,Opera,browser,3.85
2024-08-01,Brazil,Opera,browser,4.87
2024-09-01,Brazil,Opera,browser,3.32
2024-10-01,Brazil,Opera,browser,4.2
2024-11-01,Brazil,Opera,browser,2.33
2024-12-01,Brazil,Opera,browser,6.7
2025-01-01,Brazil,Opera,browser,5.27
2025-02-01,Brazil,Opera,browser,5.51
2025-03-01,Brazil,Opera,browser,2.35
2025-04-01,Brazil,Opera,browser,7.09
2025-05-01,Brazil,Opera,browser,3.15
2025-06-01,Brazil,Opera,browser,2.56
2025-07-01,Brazil,Opera,browser,6.0
2025-08-01,Brazil,Opera,browser,3.46
2025-09-01,Brazil,Opera,browser,6.97
2025-10-01,Brazil,Opera,browser,5.28
2025-11-01,Brazil,Opera,browser,4.42
2025-12-01,Brazil,Opera,browser,3.44
2026-01-01,Brazil,Opera,browser,4.75
2026-02-01,Brazil,Opera,browser,4.71
2026-03-01,Brazil,Opera,browser,6.03
2026-04-01,Brazil,Opera,browser,3.66
2026-05-01,Brazil,Opera,browser,3.98
2026-06-01,Brazil,Opera,browser,1.48
2019-01-01,United Kingdom,Chrome,browser,52.73
2019-02-01,United Kingdom,Chrome,browser,58.13
2019-03-01,United Kingdom,Chrome,browser,58.73
2019-04-01,United Kingdom,Chrome,browser,56.84
2019-05-01,United Kingdom,Chrome,browser,55.91
2019-06-01,United Kingdom,Chrome,browser,55.65
2019-07-01,United Kingdom,Chrome,browser,55.38
2019-08-01,United Kingdom,Chrome,browser,53.5
2019-09-01,United Kingdom,Chrome,browser,52.01
2019-10-01,United Kingdom,Chrome,browser,50.6
2019-11-01,United Kingdom,Chrome,browser,54.38
2019-12-01,United Kingdom,Chrome,browser,53.27
2020-01-01,United Kingdom,Chrome,browser,53.52
2020-02-01,United Kingdom,Chrome,browser,52.77
2020-03-01,United Kingdom,Chrome,browser,55.1
2020-04-01,United Kingdom,Chrome,browser,59.06
2020-05-01,United Kingdom,Chrome,browser,55.96
2020-06-01,United Kingdom,Chrome,browser,55.87
2020-07-01,United Kingdom,Chrome,browser,52.64
2020-08-01,United Kingdom,Chrome,browser,53.05
2020-09-01,United Kingdom,Chrome,browser,47.92
2020-10-01,United Kingdom,Chrome,browser,51.92
2020-11-01,United Kingdom,Chrome,browser,49.96
2020-12-01,United Kingdom,Chrome,browser,52.68
2021-01-01,United Kingdom,Chrome,browser,55.35
2021-02-01,United Kingdom,Chrome,browser,56.46
2021-03-01,United Kingdom,Chrome,browser,57.3
2021-04-01,United Kingdom,Chrome,browser,58.8
2021-05-01,United Kingdom,Chrome,browser,55.11
2021-06-01,United Kingdom,Chrome,browser,55.63
2021-07-01,United Kingdom,Chrome,browser,53.22
2021-08-01,United Kingdom,Chrome,browser,52.37
2021-09-01,United Kingdom,Chrome,browser,48.8
2021-10-01,United Kingdom,Chrome,browser,50.0
2021-11-01,United Kingdom,Chrome,browser,49.07
2021-12-01,United Kingdom,Chrome,browser,52.03
2022-01-01,United Kingdom,Chrome,browser,54.22
2022-02-01,United Kingdom,Chrome,browser,53.97
2022-03-01,United Kingdom,Chrome,browser,59.08
2022-04-01,United Kingdom,Chrome,browser,54.39
2022-05-01,United Kingdom,Chrome,browser,55.01
2022-06-01,United Kingdom,Chrome,browser,57.71
2022-07-01,United Kingdom,Chrome,browser,51.97
2022-08-01,United Kingdom,Chrome,browser,50.42
2022-09-01,United Kingdom,Chrome,browser,50.27
2022-10-01,United Kingdom,Chrome,browser,51.06
2022-11-01,United Kingdom,Chrome,browser,50.52
2022-12-01,United Kingdom,Chrome,browser,49.94
2023-01-01,United Kingdom,Chrome,browser,53.79
2023-02-01,United Kingdom,Chrome,browser,54.17
2023-03-01,United Kingdom,Chrome,browser,57.19
2023-04-01,United Kingdom,Chrome,browser,54.75
2023-05-01,United Kingdom,Chrome,browser,56.84
2023-06-01,United Kingdom,Chrome,browser,55.66
2023-07-01,United Kingdom,Chrome,browser,53.05
2023-08-01,United Kingdom,Chrome,browser,52.4
2023-09-01,United Kingdom,Chrome,browser,49.22
2023-10-01,United Kingdom,Chrome,browser,51.12
2023-11-01,United Kingdom,Chrome,browser,50.11
2023-12-01,United Kingdom,Chrome,browser,50.33
2024-01-01,United Kingdom,Chrome,browser,53.14
2024-02-01,United Kingdom,Chrome,browser,53.13
2024-03-01,United Kingdom,Chrome,browser,55.77
2024-04-01,United Kingdom,Chrome,browser,55.3
2024-05-01,United Kingdom,Chrome,browser,56.47
2024-06-01,United Kingdom,Chrome,browser,54.38
2024-07-01,United Kingdom,Chrome,browser,52.58
2024-08-01,United Kingdom,Chrome,browser,48.97
2024-09-01,United Kingdom,Chrome,browser,50.21
2024-10-01,United Kingdom,Chrome,browser,47.89
2024-11-01,United Kingdom,Chrome,browser,47.43
2024-12-01,United Kingdom,Chrome,browser,52.84
2025-01-01,United Kingdom,Chrome,browser,51.71
2025-02-01,United Kingdom,Chrome,browser,54.62
2025-03-01,United Kingdom,Chrome,browser,53.98
2025-04-01,United Kingdom,Chrome,browser,54.79
2025-05-01,United Kingdom,Chrome,browser,53.46
2025-06-01,United Kingdom,Chrome,browser,48.97
2025-07-01,United Kingdom,Chrome,browser,51.6
2025-08-01,United Kingdom,Chrome,browser,51.47
2025-09-01,United Kingdom,Chrome,browser,48.9
2025-10-01,United Kingdom,Chrome,browser,47.77
2025-11-01,United Kingdom,Chrome,browser,48.12
2025-12-01,United Kingdom,Chrome,browser,49.05
2026-01-01,United Kingdom,Chrome,browser,50.86
2026-02-01,United Kingdom,Chrome,browser,53.16
2026-03-01,United Kingdom,Chrome,browser,53.98
2026-04-01,United Kingdom,Chrome,browser,54.12
2026-05-01,United Kingdom,Chrome,browser,50.48
2026-06-01,United Kingdom,Chrome,browser,52.58
2019-01-01,United Kingdom,Safari,browser,21.11
2019-02-01,United Kingdom,Safari,browser,19.17
2019-03-01,United Kingdom,Safari,browser,18.89
2019-04-01,United Kingdom,Safari,browser,19.71
2019-05-01,United Kingdom,Safari,browser,22.09
2019-06-01,United Kingdom,Safari,browser,20.9
2019-07-01,United Kingdom,Safari,browser,21.15
2019-08-01,United Kingdom,Safari,browser,20.17
2019-09-01,United Kingdom,Safari,browser,16.59
2019-10-01,United Kingdom,Safari,browser,19.61
2019-11-01,United Kingdom,Safari,browser,18.62
2019-12-01,United Kingdom,Safari,browser,18.59
2020-01-01,United Kingdom,Safari,browser,20.68
2020-02-01,United Kingdom,Safari,browser,18.07
2020-03-01,United Kingdom,Safari,browser,20.32
2020-04-01,United Kingdom,Safari,browser,19.65
2020-05-01,United Kingdom,Safari,browser,17.93
2020-06-01,United Kingdom,Safari,browser,20.32
2020-07-01,United Kingdom,Safari,browser,22.9
2020-08-01,United Kingdom,Safari,browser,19.08
2020-09-01,United Kingdom,Safari,browser,17.05
2020-10-01,United Kingdom,Safari,browser,18.26
2020-11-01,United Kingdom,Safari,browser,19.83
2020-12-01,United Kingdom,Safari,browser,18.72
2021-01-01,United Kingdom,Safari,browser,20.23
2021-02-01,United Kingdom,Safari,browser,20.34
2021-03-01,United Kingdom,Safari,browser,21.36
2021-04-01,United Kingdom,Safari,browser,23.98
2021-05-01,United Kingdom,Safari,browser,21.41
2021-06-01,United Kingdom,Safari,browser,19.45
2021-07-01,United Kingdom,Safari,browser,18.39
2021-08-01,United Kingdom,Safari,browser,20.1
2021-09-01,United Kingdom,Safari,browser,20.16
2021-10-01,United Kingdom,Safari,browser,17.63
2021-11-01,United Kingdom,Safari,browser,18.77
2021-12-01,United Kingdom,Safari,browser,18.64
2022-01-01,United Kingdom,Safari,browser,15.79
2022-02-01,United Kingdom,Safari,browser,20.85
2022-03-01,United Kingdom,Safari,browser,17.53
2022-04-01,United Kingdom,Safari,browser,19.61
2022-05-01,United Kingdom,Safari,browser,21.14
2022-06-01,United Kingdom,Safari,browser,20.36
2022-07-01,United Kingdom,Safari,browser,19.06
2022-08-01,United Kingdom,Safari,browser,17.74
2022-09-01,United Kingdom,Safari,browser,15.71
2022-10-01,United Kingdom,Safari,browser,15.8
2022-11-01,United Kingdom,Safari,browser,19.11
2022-12-01,United Kingdom,Safari,browser,18.41
2023-01-01,United Kingdom,Safari,browser,18.79
2023-02-01,United Kingdom,Safari,browser,17.9
2023-03-01,United Kingdom,Safari,browser,20.56
2023-04-01,United Kingdom,Safari,browser,21.22
2023-05-01,United Kingdom,Safari,browser,19.55
2023-06-01,United Kingdom,Safari,browser,21.15
2023-07-01,United Kingdom,Safari,browser,16.75
2023-08-01,United Kingdom,Safari,browser,18.84
2023-09-01,United Kingdom,Safari,browser,18.78
2023-10-01,United Kingdom,Safari,browser,17.05
2023-11-01,United Kingdom,Safari,browser,19.45
2023-12-01,United Kingdom,Safari,browser,19.94
2024-01-01,United Kingdom,Safari,browser,21.74
2024-02-01,United Kingdom,Safari,browser,20.75
2024-03-01,United Kingdom,Safari,browser,22.32
2024-04-01,United Kingdom,Safari,browser,21.23
2024-05-01,United Kingdom,Safari,browser,18.69
2024-06-01,United Kingdom,Safari,browser,18.93
2024-07-01,United Kingdom,Safari,browser,18.36
2024-08-01,United Kingdom,Safari,browser,20.68
2024-09-01,United Kingdom,Safari,browser,20.13
2024-10-01,United Kingdom,Safari,browser,19.94
2024-11-01,United Kingdom,Safari,browser,18.4
2024-12-01,United Kingdom,Safari,browser,20.87
2025-01-01,United Kingdom,Safari,browser,18.82
2025-02-01,United Kingdom,Safari,browser,22.48
2025-03-01,United Kingdom,Safari,browser,20.24
2025-04-01,United Kingdom,Safari,browser,22.42
2025-05-01,United Kingdom,Safari,browser,22.56
2025-06-01,United Kingdom,Safari,browser,20.32
2025-07-01,United Kingdom,Safari,browser,21.04
2025-08-01,United Kingdom,Safari,browser,19.41
2025-09-01,United Kingdom,Safari,browser,18.51
2025-10-01,United Kingdom,Safari,browser,17.6
2025-11-01,United Kingdom,Safari,browser,19.19
2025-12-01,United Kingdom,Safari,browser,20.73
2026-01-01,United Kingdom,Safari,browser,21.5
2026-02-01,United Kingdom,Safari,browser,19.2
2026-03-01,United Kingdom,Safari,browser,24.58
2026-04-01,United Kingdom,Safari,browser,23.51
2026-05-01,United Kingdom,Safari,browser,23.4
2026-06-01,United Kingdom,Safari,browser,20.57
2019-01-01,United Kingdom,Edge,browser,8.22
2019-02-01,United Kingdom,Edge,browser,9.15
2019-03-01,United Kingdom,Edge,browser,7.8
2019-04-01,United Kingdom,Edge,browser,7.24
2019-05-01,United Kingdom,Edge,browser,8.25
2019-06-01,United Kingdom,Edge,browser,9.66
2019-07-01,United Kingdom,Edge,browser,6.98
2019-08-01,United Kingdom,Edge,browser,5.07
2019-09-01,United Kingdom,Edge,browser,7.97
2019-10-01,United Kingdom,Edge,browser,9.51
2019-11-01,United Kingdom,Edge,browser,10.38
2019-12-01,United Kingdom,Edge,browser,4.99
2020-01-01,United Kingdom,Edge,browser,6.26
2020-02-01,United Kingdom,Edge,browser,8.46
2020-03-01,United Kingdom,Edge,browser,9.23
2020-04-01,United Kingdom,Edge,browser,10.54
2020-05-01,United Kingdom,Edge,browser,8.16
2020-06-01,United Kingdom,Edge,browser,8.93
2020-07-01,United Kingdom,Edge,browser,9.6
2020-08-01,United Kingdom,Edge,browser,8.5
2020-09-01,United Kingdom,Edge,browser,9.05
2020-10-01,United Kingdom,Edge,browser,6.89
2020-11-01,United Kingdom,Edge,browser,7.1
2020-12-01,United Kingdom,Edge,browser,8.53
2021-01-01,United Kingdom,Edge,browser,9.08
2021-02-01,United Kingdom,Edge,browser,8.63
2021-03-01,United Kingdom,Edge,browser,8.53
2021-04-01,United Kingdom,Edge,browser,9.35
2021-05-01,United Kingdom,Edge,browser,9.89
2021-06-01,United Kingdom,Edge,browser,12.25
2021-07-01,United Kingdom,Edge,browser,9.09
2021-08-01,United Kingdom,Edge,browser,8.74
2021-09-01,United Kingdom,Edge,browser,6.88
2021-10-01,United Kingdom,Edge,browser,10.18
2021-11-01,United Kingdom,Edge,browser,7.4
2021-12-01,United Kingdom,Edge,browser,9.1
2022-01-01,United Kingdom,Edge,browser,7.41
2022-02-01,United Kingdom,Edge,browser,10.17
2022-03-01,United Kingdom,Edge,browser,9.04
2022-04-01,United Kingdom,Edge,browser,7.83
2022-05-01,United Kingdom,Edge,browser,10.94
2022-06-01,United Kingdom,Edge,browser,8.42
2022-07-01,United Kingdom,Edge,browser,10.58
2022-08-01,United Kingdom,Edge,browser,8.27
